Location,Month,Prices
"Québec, Quebec",Sep-98,55.6
"Québec, Quebec",Oct-98,56.6
"Québec, Quebec",Nov-98,56
"Québec, Quebec",Dec-98,51.8
"Québec, Quebec",Jan-99,54.2
"Québec, Quebec",Feb-99,53.7
"Québec, Quebec",Mar-99,56.7
"Québec, Quebec",Apr-99,60.7
"Québec, Quebec",May-99,60
"Québec, Quebec",Jun-99,57.2
"Québec, Quebec",Jul-99,61.6
"Québec, Quebec",Aug-99,68.5
"Québec, Quebec",Sep-99,63.7
"Québec, Quebec",Oct-99,68.9
"Québec, Quebec",Nov-99,66.9
"Québec, Quebec",Dec-99,65.4
"Québec, Quebec",Jan-00,64
"Québec, Quebec",Feb-00,69.4
"Québec, Quebec",Mar-00,74
"Québec, Quebec",Apr-00,67.6
"Québec, Quebec",May-00,68.9
"Québec, Quebec",Jun-00,75.5
"Québec, Quebec",Jul-00,73.8
"Québec, Quebec",Aug-00,71
"Québec, Quebec",Sep-00,75.4
"Québec, Quebec",Oct-00,73.7
"Québec, Quebec",Nov-00,76.6
"Québec, Quebec",Dec-00,73.4
"Québec, Quebec",1-Jan,76.8
"Québec, Quebec",1-Feb,77
"Québec, Quebec",1-Mar,78.4
"Québec, Quebec",1-Apr,81.9
"Québec, Quebec",1-May,84.7
"Québec, Quebec",1-Jun,78.7
"Québec, Quebec",1-Jul,69.1
"Québec, Quebec",1-Aug,71.9
"Québec, Quebec",1-Sep,75.1
"Québec, Quebec",1-Oct,72.3
"Québec, Quebec",1-Nov,63.5
"Québec, Quebec",1-Dec,58
"Québec, Quebec",1-Jan,60.8
"Québec, Quebec",1-Feb,63.5
"Québec, Quebec",1-Mar,71.2
"Québec, Quebec",1-Apr,75.2
"Québec, Quebec",1-May,75.4
"Québec, Quebec",1-Jun,73.3
"Québec, Quebec",1-Jul,72.8
"Québec, Quebec",1-Aug,75.4
"Québec, Quebec",1-Sep,76.3
"Québec, Quebec",1-Oct,77.1
"Québec, Quebec",1-Nov,74.3
"Québec, Quebec",1-Dec,70.3
"Québec, Quebec",1-Jan,77.9
"Québec, Quebec",1-Feb,85.8
"Québec, Quebec",1-Mar,86.7
"Québec, Quebec",1-Apr,78.2
"Québec, Quebec",1-May,71.5
"Québec, Quebec",1-Jun,73.8
"Québec, Quebec",1-Jul,75.2
"Québec, Quebec",1-Aug,82.7
"Québec, Quebec",1-Sep,79.9
"Québec, Quebec",1-Oct,76.3
"Québec, Quebec",1-Nov,71.7
"Québec, Quebec",1-Dec,73.9
"Québec, Quebec",1-Jan,77.8
"Québec, Quebec",1-Feb,82.4
"Québec, Quebec",1-Mar,85.5
"Québec, Quebec",1-Apr,83.7
"Québec, Quebec",1-May,96.5
"Québec, Quebec",1-Jun,92.2
"Québec, Quebec",1-Jul,90.7
"Québec, Quebec",1-Aug,88.2
"Québec, Quebec",1-Sep,87.4
"Québec, Quebec",1-Oct,91.4
"Québec, Quebec",1-Nov,87.4
"Québec, Quebec",1-Dec,81.3
"Québec, Quebec",1-Jan,83.2
"Québec, Quebec",1-Feb,85.9
"Québec, Quebec",1-Mar,92.7
"Québec, Quebec",1-Apr,94.1
"Québec, Quebec",1-May,93.3
"Québec, Quebec",1-Jun,95.2
"Québec, Quebec",1-Jul,101.4
"Québec, Quebec",1-Aug,105.8
"Québec, Quebec",1-Sep,119
"Québec, Quebec",1-Oct,107.7
"Québec, Quebec",1-Nov,94.6
"Québec, Quebec",1-Dec,96.9
"Québec, Quebec",1-Jan,102.7
"Québec, Quebec",1-Feb,96.4
"Québec, Quebec",1-Mar,99.3
"Québec, Quebec",1-Apr,113.5
"Québec, Quebec",1-May,110.9
"Québec, Quebec",1-Jun,108.8
"Québec, Quebec",1-Jul,115.1
"Québec, Quebec",1-Aug,114.9
"Québec, Quebec",1-Sep,93.4
"Québec, Quebec",1-Oct,87.7
"Québec, Quebec",1-Nov,88.8
"Québec, Quebec",1-Dec,96.9
"Québec, Quebec",1-Jan,93.4
"Québec, Quebec",1-Feb,94.3
"Québec, Quebec",1-Mar,107.3
"Québec, Quebec",1-Apr,108.4
"Québec, Quebec",1-May,115.2
"Québec, Quebec",1-Jun,110.8
"Québec, Quebec",1-Jul,113.3
"Québec, Quebec",1-Aug,106.8
"Québec, Quebec",1-Sep,103.4
"Québec, Quebec",1-Oct,103
"Québec, Quebec",1-Nov,107.5
"Québec, Quebec",1-Dec,113.9
"Québec, Quebec",1-Jan,115.3
"Québec, Quebec",1-Feb,115.2
"Québec, Quebec",1-Mar,117
"Québec, Quebec",1-Apr,119.8
"Québec, Quebec",1-May,135.4
"Québec, Quebec",1-Jun,144.4
"Québec, Quebec",1-Jul,142.5
"Québec, Quebec",1-Aug,129.6
"Québec, Quebec",1-Sep,134.1
"Québec, Quebec",1-Oct,117.2
"Québec, Quebec",1-Nov,91
"Québec, Quebec",1-Dec,79.7
"Québec, Quebec",1-Jan,83.3
"Québec, Quebec",1-Feb,90.2
"Québec, Quebec",1-Mar,90
"Québec, Quebec",1-Apr,90.2
"Québec, Quebec",1-May,98.8
"Québec, Quebec",1-Jun,106.5
"Québec, Quebec",1-Jul,102.3
"Québec, Quebec",1-Aug,105.5
"Québec, Quebec",1-Sep,102.8
"Québec, Quebec",1-Oct,99.7
"Québec, Quebec",1-Nov,101.9
"Québec, Quebec",1-Dec,100.8
"Québec, Quebec",1-Jan,106.3
"Québec, Quebec",1-Feb,102.4
"Québec, Quebec",1-Mar,108.4
"Québec, Quebec",1-Apr,105.7
"Québec, Quebec",1-May,107
"Québec, Quebec",1-Jun,102
"Québec, Quebec",1-Jul,104
"Québec, Quebec",1-Aug,105.6
"Québec, Quebec",1-Sep,101.7
"Québec, Quebec",1-Oct,107.5
"Québec, Quebec",1-Nov,111.6
"Québec, Quebec",1-Dec,115.3
"Québec, Quebec",1-Jan,116.9
"Québec, Quebec",1-Feb,118.6
"Québec, Quebec",1-Mar,125.1
"Québec, Quebec",1-Apr,134.6
"Québec, Quebec",1-May,135.8
"Québec, Quebec",1-Jun,130.4
"Québec, Quebec",1-Jul,132
"Québec, Quebec",1-Aug,129.5
"Québec, Quebec",1-Sep,130.3
"Québec, Quebec",1-Oct,130.8
"Québec, Quebec",1-Nov,127.3
"Québec, Quebec",1-Dec,125
"Québec, Quebec",1-Jan,130.9
"Québec, Quebec",1-Feb,133.1
"Québec, Quebec",1-Mar,137.1
"Québec, Quebec",1-Apr,141
"Québec, Quebec",1-May,136.9
"Québec, Quebec",1-Jun,130.5
"Québec, Quebec",1-Jul,130.8
"Québec, Quebec",1-Aug,137
"Québec, Quebec",1-Sep,140.9
"Québec, Quebec",1-Oct,140.2
"Québec, Quebec",1-Nov,130.2
"Québec, Quebec",1-Dec,125.5
"Québec, Quebec",1-Jan,131.4
"Québec, Quebec",1-Feb,139.2
"Québec, Quebec",1-Mar,138.4
"Québec, Quebec",1-Apr,134.5
"Québec, Quebec",1-May,132.6
"Québec, Quebec",1-Jun,132.8
"Québec, Quebec",1-Jul,138.1
"Québec, Quebec",1-Aug,139.2
"Québec, Quebec",1-Sep,142.2
"Québec, Quebec",1-Oct,130.1
"Québec, Quebec",1-Nov,131
"Québec, Quebec",1-Dec,133
"Québec, Quebec",1-Jan,134.8
"Québec, Quebec",1-Feb,134.1
"Québec, Quebec",1-Mar,134.6
"Québec, Quebec",1-Apr,138.2
"Québec, Quebec",1-May,140.3
"Québec, Quebec",1-Jun,140.8
"Québec, Quebec",1-Jul,139.7
"Québec, Quebec",1-Aug,134.9
"Québec, Quebec",1-Sep,139.1
"Québec, Quebec",1-Oct,132.1
"Québec, Quebec",1-Nov,117.4
"Québec, Quebec",1-Dec,110.5
"Québec, Quebec",1-Jan,97
"Québec, Quebec",1-Feb,101.4
"Québec, Quebec",1-Mar,112
"Québec, Quebec",1-Apr,111.4
"Québec, Quebec",1-May,118.4
"Québec, Quebec",1-Jun,120.3
"Québec, Quebec",1-Jul,122.7
"Québec, Quebec",1-Aug,115.4
"Québec, Quebec",1-Sep,111.9
"Québec, Quebec",1-Oct,103.7
"Québec, Quebec",1-Nov,104.5
"Québec, Quebec",1-Dec,102.3
"Québec, Quebec",1-Jan,97.9
"Québec, Quebec",1-Feb,90.1
"Québec, Quebec",1-Mar,96.4
"Québec, Quebec",1-Apr,101.7
"Québec, Quebec",1-May,103.9
"Québec, Quebec",1-Jun,107
"Québec, Quebec",1-Jul,99.9
"Québec, Quebec",1-Aug,101.2
"Québec, Quebec",1-Sep,103.5
"Québec, Quebec",1-Oct,106.1
"Québec, Quebec",1-Nov,104.3
"Québec, Quebec",1-Dec,106.2
"Québec, Quebec",1-Jan,111
"Québec, Quebec",1-Feb,106.4
"Québec, Quebec",1-Mar,105
"Québec, Quebec",1-Apr,115
"Québec, Quebec",1-May,111.9
"Québec, Quebec",1-Jun,107.4
"Québec, Quebec",1-Jul,106.5
"Québec, Quebec",1-Aug,113.3
"Québec, Quebec",1-Sep,121.5
"Québec, Quebec",1-Oct,111.3
"Québec, Quebec",1-Nov,119.9
"Québec, Quebec",1-Dec,114
"Québec, Quebec",1-Jan,118.8
"Québec, Quebec",1-Feb,119.3
"Québec, Quebec",1-Mar,123.4
"Québec, Quebec",1-Apr,131.7
"Québec, Quebec",1-May,136.6
"Québec, Quebec",1-Jun,131.7
"Québec, Quebec",1-Jul,130.6
"Québec, Quebec",1-Aug,131.1
"Québec, Quebec",1-Sep,132
"Québec, Quebec",1-Oct,127.5
"Québec, Quebec",1-Nov,115.1
"Québec, Quebec",1-Dec,108.7
"Québec, Quebec",1-Jan,106.9
"Québec, Quebec",1-Feb,107.2
"Québec, Quebec",1-Mar,121.9
"Québec, Quebec",1-Apr,130.6
"Québec, Quebec",1-May,132.6
"Québec, Quebec",1-Jun,122.2
"Québec, Quebec",1-Jul,127.3
"Québec, Quebec",1-Aug,118.6
"Québec, Quebec",1-Sep,117.2
"Québec, Quebec",1-Oct,115.2
"Québec, Quebec",1-Nov,116.7
"Québec, Quebec",1-Dec,116.4
"Québec, Quebec",1-Jan,115.1
"Québec, Quebec",1-Feb,113.4
"Québec, Quebec",1-Mar,99.1
"Québec, Quebec",1-Apr,81.1
"Québec, Quebec",1-May,93.5
"Québec, Quebec",1-Jun,103.8
"Québec, Quebec",1-Jul,109.5
"Québec, Quebec",1-Aug,108.3
"Québec, Quebec",1-Sep,107.7
"Québec, Quebec",1-Oct,101.1
"Québec, Quebec",1-Nov,103
"Québec, Quebec",1-Dec,107.2
"Québec, Quebec",1-Jan,114.8
"Québec, Quebec",1-Feb,121.1
"Québec, Quebec",1-Mar,128.4
"Québec, Quebec",1-Apr,128.7
"Québec, Quebec",1-May,133.8
"Québec, Quebec",1-Jun,134.7
"Québec, Quebec",1-Jul,137.7
"Québec, Quebec",1-Aug,139.9
"Québec, Quebec",1-Sep,144.6
"Québec, Quebec",1-Oct,150.6
"Québec, Quebec",1-Nov,154.6
"Québec, Quebec",1-Dec,149.8
"Québec, Quebec",1-Jan,152.7
"Québec, Quebec",1-Feb,164.5
"Québec, Quebec",1-Mar,181.5
"Québec, Quebec",1-Apr,180.8
"Québec, Quebec",1-May,206.6
"Québec, Quebec",1-Jun,219.7
"Québec, Quebec",1-Jul,201
"Québec, Quebec",1-Aug,186.8
"Québec, Quebec",1-Sep,165.8
"Québec, Quebec",1-Oct,176.3
"Québec, Quebec",1-Nov,179.3
"Québec, Quebec",1-Dec,157.4
"Québec, Quebec",1-Jan,165.1
"Québec, Quebec",1-Feb,161.9
"Québec, Quebec",1-Mar,162.8
"Québec, Quebec",1-Apr,171.7
"Québec, Quebec",1-May,173.8
"Québec, Quebec",1-Jun,177.9
"Québec, Quebec",1-Jul,174.6
"Québec, Quebec",1-Aug,185
"Québec, Quebec",1-Sep,182.6
"Québec, Quebec",1-Oct,173.1
"Québec, Quebec",1-Nov,166.3
"Québec, Quebec",1-Dec,163
"Québec, Quebec",1-Jan,160.2
"Québec, Quebec",1-Feb,162.8
"Québec, Quebec",1-Mar,164.3
,,
"Montréal, Quebec",Jan-90,59
"Montréal, Quebec",Feb-90,59
"Montréal, Quebec",Mar-90,59.7
"Montréal, Quebec",Apr-90,60.5
"Montréal, Quebec",May-90,60.7
"Montréal, Quebec",Jun-90,61.5
"Montréal, Quebec",Jul-90,61.7
"Montréal, Quebec",Aug-90,61.7
"Montréal, Quebec",Sep-90,62.9
"Montréal, Quebec",Oct-90,67.2
"Montréal, Quebec",Nov-90,68.8
"Montréal, Quebec",Dec-90,70.8
"Montréal, Quebec",Jan-91,72.3
"Montréal, Quebec",Feb-91,67.2
"Montréal, Quebec",Mar-91,63.1
"Montréal, Quebec",Apr-91,61.8
"Montréal, Quebec",May-91,61.9
"Montréal, Quebec",Jun-91,63
"Montréal, Quebec",Jul-91,63
"Montréal, Quebec",Aug-91,63.5
"Montréal, Quebec",Sep-91,66.3
"Montréal, Quebec",Oct-91,66.3
"Montréal, Quebec",Nov-91,62.8
"Montréal, Quebec",Dec-91,60.5
"Montréal, Quebec",Jan-92,63.2
"Montréal, Quebec",Feb-92,59.2
"Montréal, Quebec",Mar-92,56.8
"Montréal, Quebec",Apr-92,60.2
"Montréal, Quebec",May-92,59.9
"Montréal, Quebec",Jun-92,61.4
"Montréal, Quebec",Jul-92,61.6
"Montréal, Quebec",Aug-92,60.7
"Montréal, Quebec",Sep-92,60.6
"Montréal, Quebec",Oct-92,58.9
"Montréal, Quebec",Nov-92,59.5
"Montréal, Quebec",Dec-92,60.7
"Montréal, Quebec",Jan-93,58.8
"Montréal, Quebec",Feb-93,57.6
"Montréal, Quebec",Mar-93,58.1
"Montréal, Quebec",Apr-93,57.5
"Montréal, Quebec",May-93,58.7
"Montréal, Quebec",Jun-93,61.4
"Montréal, Quebec",Jul-93,59.8
"Montréal, Quebec",Aug-93,55.6
"Montréal, Quebec",Sep-93,57.2
"Montréal, Quebec",Oct-93,55.4
"Montréal, Quebec",Nov-93,56.3
"Montréal, Quebec",Dec-93,52.9
"Montréal, Quebec",Jan-94,51.2
"Montréal, Quebec",Feb-94,53.2
"Montréal, Quebec",Mar-94,54.7
"Montréal, Quebec",Apr-94,55
"Montréal, Quebec",May-94,52.8
"Montréal, Quebec",Jun-94,57.8
"Montréal, Quebec",Jul-94,56.4
"Montréal, Quebec",Aug-94,59.7
"Montréal, Quebec",Sep-94,57.4
"Montréal, Quebec",Oct-94,52.8
"Montréal, Quebec",Nov-94,57.3
"Montréal, Quebec",Dec-94,53.6
"Montréal, Quebec",Jan-95,55
"Montréal, Quebec",Feb-95,55.1
"Montréal, Quebec",Mar-95,54.1
"Montréal, Quebec",Apr-95,58.4
"Montréal, Quebec",May-95,60.9
"Montréal, Quebec",Jun-95,58.5
"Montréal, Quebec",Jul-95,57.6
"Montréal, Quebec",Aug-95,56.6
"Montréal, Quebec",Sep-95,58.1
"Montréal, Quebec",Oct-95,53.8
"Montréal, Quebec",Nov-95,54.5
"Montréal, Quebec",Dec-95,59.4
"Montréal, Quebec",Jan-96,60.1
"Montréal, Quebec",Feb-96,58.9
"Montréal, Quebec",Mar-96,59.5
"Montréal, Quebec",Apr-96,59.5
"Montréal, Quebec",May-96,67.5
"Montréal, Quebec",Jun-96,63.9
"Montréal, Quebec",Jul-96,57.6
"Montréal, Quebec",Aug-96,58.4
"Montréal, Quebec",Sep-96,57.4
"Montréal, Quebec",Oct-96,61.6
"Montréal, Quebec",Nov-96,59.9
"Montréal, Quebec",Dec-96,62.5
"Montréal, Quebec",Jan-97,63.1
"Montréal, Quebec",Feb-97,64.2
"Montréal, Quebec",Mar-97,61.4
"Montréal, Quebec",Apr-97,60.3
"Montréal, Quebec",May-97,60.5
"Montréal, Quebec",Jun-97,61.5
"Montréal, Quebec",Jul-97,59.7
"Montréal, Quebec",Aug-97,64
"Montréal, Quebec",Sep-97,66.5
"Montréal, Quebec",Oct-97,63.4
"Montréal, Quebec",Nov-97,58.9
"Montréal, Quebec",Dec-97,59.8
"Montréal, Quebec",Jan-98,60.4
"Montréal, Quebec",Feb-98,58.6
"Montréal, Quebec",Mar-98,53.9
"Montréal, Quebec",Apr-98,56.7
"Montréal, Quebec",May-98,57.8
"Montréal, Quebec",Jun-98,56.9
"Montréal, Quebec",Jul-98,56.9
"Montréal, Quebec",Aug-98,54.6
"Montréal, Quebec",Sep-98,54.7
"Montréal, Quebec",Oct-98,56.3
"Montréal, Quebec",Nov-98,55.6
"Montréal, Quebec",Dec-98,52.8
"Montréal, Quebec",Jan-99,55.8
"Montréal, Quebec",Feb-99,52.2
"Montréal, Quebec",Mar-99,58
"Montréal, Quebec",Apr-99,61.2
"Montréal, Quebec",May-99,61.8
"Montréal, Quebec",Jun-99,60.6
"Montréal, Quebec",Jul-99,63.8
"Montréal, Quebec",Aug-99,67.3
"Montréal, Quebec",Sep-99,69.1
"Montréal, Quebec",Oct-99,69.7
"Montréal, Quebec",Nov-99,67.8
"Montréal, Quebec",Dec-99,69.2
"Montréal, Quebec",Jan-00,68.8
"Montréal, Quebec",Feb-00,73.8
"Montréal, Quebec",Mar-00,78.6
"Montréal, Quebec",Apr-00,71.7
"Montréal, Quebec",May-00,75
"Montréal, Quebec",Jun-00,81.7
"Montréal, Quebec",Jul-00,79.4
"Montréal, Quebec",Aug-00,77.8
"Montréal, Quebec",Sep-00,81.2
"Montréal, Quebec",Oct-00,81.5
"Montréal, Quebec",Nov-00,80.6
"Montréal, Quebec",Dec-00,75.8
"Montréal, Quebec",1-Jan,77.1
"Montréal, Quebec",1-Feb,77.4
"Montréal, Quebec",1-Mar,76.1
"Montréal, Quebec",1-Apr,81.3
"Montréal, Quebec",1-May,84.5
"Montréal, Quebec",1-Jun,75.5
"Montréal, Quebec",1-Jul,69
"Montréal, Quebec",1-Aug,73.5
"Montréal, Quebec",1-Sep,75.4
"Montréal, Quebec",1-Oct,69.4
"Montréal, Quebec",1-Nov,61.9
"Montréal, Quebec",1-Dec,63.9
"Montréal, Quebec",1-Jan,63.4
"Montréal, Quebec",1-Feb,65.6
"Montréal, Quebec",1-Mar,70.2
"Montréal, Quebec",1-Apr,73
"Montréal, Quebec",1-May,69
"Montréal, Quebec",1-Jun,68.2
"Montréal, Quebec",1-Jul,73.5
"Montréal, Quebec",1-Aug,75.3
"Montréal, Quebec",1-Sep,73.8
"Montréal, Quebec",1-Oct,77.5
"Montréal, Quebec",1-Nov,73.1
"Montréal, Quebec",1-Dec,73.7
"Montréal, Quebec",1-Jan,79.2
"Montréal, Quebec",1-Feb,85.8
"Montréal, Quebec",1-Mar,84.8
"Montréal, Quebec",1-Apr,75
"Montréal, Quebec",1-May,70.9
"Montréal, Quebec",1-Jun,72.8
"Montréal, Quebec",1-Jul,74.4
"Montréal, Quebec",1-Aug,80
"Montréal, Quebec",1-Sep,76.8
"Montréal, Quebec",1-Oct,74.6
"Montréal, Quebec",1-Nov,72.4
"Montréal, Quebec",1-Dec,73.5
"Montréal, Quebec",1-Jan,78.6
"Montréal, Quebec",1-Feb,80.5
"Montréal, Quebec",1-Mar,82.1
"Montréal, Quebec",1-Apr,82.3
"Montréal, Quebec",1-May,95.9
"Montréal, Quebec",1-Jun,90.3
"Montréal, Quebec",1-Jul,87.2
"Montréal, Quebec",1-Aug,88
"Montréal, Quebec",1-Sep,87
"Montréal, Quebec",1-Oct,93.2
"Montréal, Quebec",1-Nov,84.5
"Montréal, Quebec",1-Dec,79.4
"Montréal, Quebec",1-Jan,83.7
"Montréal, Quebec",1-Feb,85.2
"Montréal, Quebec",1-Mar,91.4
"Montréal, Quebec",1-Apr,94.5
"Montréal, Quebec",1-May,89.9
"Montréal, Quebec",1-Jun,96.5
"Montréal, Quebec",1-Jul,98.9
"Montréal, Quebec",1-Aug,107.4
"Montréal, Quebec",1-Sep,118.5
"Montréal, Quebec",1-Oct,105.2
"Montréal, Quebec",1-Nov,92.6
"Montréal, Quebec",1-Dec,92.4
"Montréal, Quebec",1-Jan,101.1
"Montréal, Quebec",1-Feb,92
"Montréal, Quebec",1-Mar,98.2
"Montréal, Quebec",1-Apr,111.8
"Montréal, Quebec",1-May,107.4
"Montréal, Quebec",1-Jun,106.3
"Montréal, Quebec",1-Jul,114.1
"Montréal, Quebec",1-Aug,112.7
"Montréal, Quebec",1-Sep,91.7
"Montréal, Quebec",1-Oct,88.5
"Montréal, Quebec",1-Nov,91.1
"Montréal, Quebec",1-Dec,94.3
"Montréal, Quebec",1-Jan,90.2
"Montréal, Quebec",1-Feb,93.6
"Montréal, Quebec",1-Mar,106.7
"Montréal, Quebec",1-Apr,110.1
"Montréal, Quebec",1-May,114.5
"Montréal, Quebec",1-Jun,105.1
"Montréal, Quebec",1-Jul,107.4
"Montréal, Quebec",1-Aug,102.7
"Montréal, Quebec",1-Sep,103.4
"Montréal, Quebec",1-Oct,102.3
"Montréal, Quebec",1-Nov,106.1
"Montréal, Quebec",1-Dec,109.9
"Montréal, Quebec",1-Jan,113.5
"Montréal, Quebec",1-Feb,114.4
"Montréal, Quebec",1-Mar,115.3
"Montréal, Quebec",1-Apr,123.8
"Montréal, Quebec",1-May,136
"Montréal, Quebec",1-Jun,142.8
"Montréal, Quebec",1-Jul,143.5
"Montréal, Quebec",1-Aug,128.3
"Montréal, Quebec",1-Sep,130.5
"Montréal, Quebec",1-Oct,111
"Montréal, Quebec",1-Nov,87.3
"Montréal, Quebec",1-Dec,79.1
"Montréal, Quebec",1-Jan,84.4
"Montréal, Quebec",1-Feb,88.7
"Montréal, Quebec",1-Mar,90.6
"Montréal, Quebec",1-Apr,89
"Montréal, Quebec",1-May,101
"Montréal, Quebec",1-Jun,105.3
"Montréal, Quebec",1-Jul,100.1
"Montréal, Quebec",1-Aug,104.3
"Montréal, Quebec",1-Sep,103.1
"Montréal, Quebec",1-Oct,100.5
"Montréal, Quebec",1-Nov,105.1
"Montréal, Quebec",1-Dec,100.8
"Montréal, Quebec",1-Jan,105.7
"Montréal, Quebec",1-Feb,104.2
"Montréal, Quebec",1-Mar,109.7
"Montréal, Quebec",1-Apr,109.4
"Montréal, Quebec",1-May,106.6
"Montréal, Quebec",1-Jun,104.1
"Montréal, Quebec",1-Jul,103.7
"Montréal, Quebec",1-Aug,102.1
"Montréal, Quebec",1-Sep,106.1
"Montréal, Quebec",1-Oct,109.7
"Montréal, Quebec",1-Nov,115.5
"Montréal, Quebec",1-Dec,117.3
"Montréal, Quebec",1-Jan,120.8
"Montréal, Quebec",1-Feb,121.2
"Montréal, Quebec",1-Mar,130.4
"Montréal, Quebec",1-Apr,138.7
"Montréal, Quebec",1-May,136.2
"Montréal, Quebec",1-Jun,132.1
"Montréal, Quebec",1-Jul,133.1
"Montréal, Quebec",1-Aug,133.1
"Montréal, Quebec",1-Sep,130.9
"Montréal, Quebec",1-Oct,131.1
"Montréal, Quebec",1-Nov,130.3
"Montréal, Quebec",1-Dec,128
"Montréal, Quebec",1-Jan,133.6
"Montréal, Quebec",1-Feb,137.2
"Montréal, Quebec",1-Mar,140.2
"Montréal, Quebec",1-Apr,143.5
"Montréal, Quebec",1-May,135.8
"Montréal, Quebec",1-Jun,132.3
"Montréal, Quebec",1-Jul,133.5
"Montréal, Quebec",1-Aug,138.5
"Montréal, Quebec",1-Sep,140.9
"Montréal, Quebec",1-Oct,139.8
"Montréal, Quebec",1-Nov,133.4
"Montréal, Quebec",1-Dec,129.5
"Montréal, Quebec",1-Jan,131
"Montréal, Quebec",1-Feb,142.8
"Montréal, Quebec",1-Mar,138.3
"Montréal, Quebec",1-Apr,133.9
"Montréal, Quebec",1-May,135.9
"Montréal, Quebec",1-Jun,137.9
"Montréal, Quebec",1-Jul,142.1
"Montréal, Quebec",1-Aug,140.3
"Montréal, Quebec",1-Sep,138.9
"Montréal, Quebec",1-Oct,132.1
"Montréal, Quebec",1-Nov,133.2
"Montréal, Quebec",1-Dec,136.3
"Montréal, Quebec",1-Jan,137.4
"Montréal, Quebec",1-Feb,137.3
"Montréal, Quebec",1-Mar,141.3
"Montréal, Quebec",1-Apr,144
"Montréal, Quebec",1-May,142.7
"Montréal, Quebec",1-Jun,144.9
"Montréal, Quebec",1-Jul,143
"Montréal, Quebec",1-Aug,139.4
"Montréal, Quebec",1-Sep,138.7
"Montréal, Quebec",1-Oct,133.5
"Montréal, Quebec",1-Nov,125
"Montréal, Quebec",1-Dec,115.9
"Montréal, Quebec",1-Jan,102.3
"Montréal, Quebec",1-Feb,112
"Montréal, Quebec",1-Mar,118.4
"Montréal, Quebec",1-Apr,117.6
"Montréal, Quebec",1-May,125
"Montréal, Quebec",1-Jun,129.9
"Montréal, Quebec",1-Jul,127
"Montréal, Quebec",1-Aug,119.8
"Montréal, Quebec",1-Sep,113.7
"Montréal, Quebec",1-Oct,111.8
"Montréal, Quebec",1-Nov,110.9
"Montréal, Quebec",1-Dec,109
"Montréal, Quebec",1-Jan,102.4
"Montréal, Quebec",1-Feb,98.1
"Montréal, Quebec",1-Mar,97.7
"Montréal, Quebec",1-Apr,109.4
"Montréal, Quebec",1-May,111.6
"Montréal, Quebec",1-Jun,110.8
"Montréal, Quebec",1-Jul,106.2
"Montréal, Quebec",1-Aug,108.2
"Montréal, Quebec",1-Sep,111
"Montréal, Quebec",1-Oct,115.8
"Montréal, Quebec",1-Nov,111.2
"Montréal, Quebec",1-Dec,117.3
"Montréal, Quebec",1-Jan,116.5
"Montréal, Quebec",1-Feb,113
"Montréal, Quebec",1-Mar,113.1
"Montréal, Quebec",1-Apr,124.5
"Montréal, Quebec",1-May,119
"Montréal, Quebec",1-Jun,114
"Montréal, Quebec",1-Jul,114.7
"Montréal, Quebec",1-Aug,118.3
"Montréal, Quebec",1-Sep,124.9
"Montréal, Quebec",1-Oct,119.4
"Montréal, Quebec",1-Nov,126.8
"Montréal, Quebec",1-Dec,122.8
"Montréal, Quebec",1-Jan,127.6
"Montréal, Quebec",1-Feb,127.5
"Montréal, Quebec",1-Mar,130
"Montréal, Quebec",1-Apr,137.9
"Montréal, Quebec",1-May,142.7
"Montréal, Quebec",1-Jun,139.7
"Montréal, Quebec",1-Jul,137.6
"Montréal, Quebec",1-Aug,138.3
"Montréal, Quebec",1-Sep,140
"Montréal, Quebec",1-Oct,131.7
"Montréal, Quebec",1-Nov,117
"Montréal, Quebec",1-Dec,112.5
"Montréal, Quebec",1-Jan,112.1
"Montréal, Quebec",1-Feb,113.6
"Montréal, Quebec",1-Mar,126.3
"Montréal, Quebec",1-Apr,136
"Montréal, Quebec",1-May,137.9
"Montréal, Quebec",1-Jun,128.5
"Montréal, Quebec",1-Jul,133.3
"Montréal, Quebec",1-Aug,125.1
"Montréal, Quebec",1-Sep,123.9
"Montréal, Quebec",1-Oct,123.6
"Montréal, Quebec",1-Nov,123.5
"Montréal, Quebec",1-Dec,123.5
"Montréal, Quebec",1-Jan,122.1
"Montréal, Quebec",1-Feb,120.1
"Montréal, Quebec",1-Mar,99.3
"Montréal, Quebec",1-Apr,85.5
"Montréal, Quebec",1-May,97
"Montréal, Quebec",1-Jun,105.6
"Montréal, Quebec",1-Jul,110.6
"Montréal, Quebec",1-Aug,109.3
"Montréal, Quebec",1-Sep,106.6
"Montréal, Quebec",1-Oct,105.4
"Montréal, Quebec",1-Nov,104.8
"Montréal, Quebec",1-Dec,108.7
"Montréal, Quebec",1-Jan,115.4
"Montréal, Quebec",1-Feb,122.5
"Montréal, Quebec",1-Mar,129.1
"Montréal, Quebec",1-Apr,128.5
"Montréal, Quebec",1-May,133.8
"Montréal, Quebec",1-Jun,136.4
"Montréal, Quebec",1-Jul,139.7
"Montréal, Quebec",1-Aug,141.2
"Montréal, Quebec",1-Sep,143.3
"Montréal, Quebec",1-Oct,151.6
"Montréal, Quebec",1-Nov,152.1
"Montréal, Quebec",1-Dec,148.3
"Montréal, Quebec",1-Jan,155.5
