Location,Month,Prices
"St. John's, Newfoundland and Labrador",Jan-90,34.4
"St. John's, Newfoundland and Labrador",Feb-90,36.6
"St. John's, Newfoundland and Labrador",Mar-90,36.6
"St. John's, Newfoundland and Labrador",Apr-90,36.7
"St. John's, Newfoundland and Labrador",May-90,36.7
"St. John's, Newfoundland and Labrador",Jun-90,36.7
"St. John's, Newfoundland and Labrador",Jul-90,36.7
"St. John's, Newfoundland and Labrador",Aug-90,36.7
"St. John's, Newfoundland and Labrador",Sep-90,37.7
"St. John's, Newfoundland and Labrador",Oct-90,40.6
"St. John's, Newfoundland and Labrador",Nov-90,45.1
"St. John's, Newfoundland and Labrador",Dec-90,46.9
"St. John's, Newfoundland and Labrador",Jan-91,51.4
"St. John's, Newfoundland and Labrador",Feb-91,48.4
"St. John's, Newfoundland and Labrador",Mar-91,41.1
"St. John's, Newfoundland and Labrador",Apr-91,37.1
"St. John's, Newfoundland and Labrador",May-91,39.3
"St. John's, Newfoundland and Labrador",Jun-91,39.3
"St. John's, Newfoundland and Labrador",Jul-91,39.3
"St. John's, Newfoundland and Labrador",Aug-91,39.3
"St. John's, Newfoundland and Labrador",Sep-91,39.3
"St. John's, Newfoundland and Labrador",Oct-91,39.3
"St. John's, Newfoundland and Labrador",Nov-91,39.3
"St. John's, Newfoundland and Labrador",Dec-91,39.3
"St. John's, Newfoundland and Labrador",Jan-92,39.3
"St. John's, Newfoundland and Labrador",Feb-92,39.3
"St. John's, Newfoundland and Labrador",Mar-92,39.3
"St. John's, Newfoundland and Labrador",Apr-92,39.3
"St. John's, Newfoundland and Labrador",May-92,39.3
"St. John's, Newfoundland and Labrador",Jun-92,39.3
"St. John's, Newfoundland and Labrador",Jul-92,39.3
"St. John's, Newfoundland and Labrador",Aug-92,39.3
"St. John's, Newfoundland and Labrador",Sep-92,40.4
"St. John's, Newfoundland and Labrador",Oct-92,40.4
"St. John's, Newfoundland and Labrador",Nov-92,40.4
"St. John's, Newfoundland and Labrador",Dec-92,40.4
"St. John's, Newfoundland and Labrador",Jan-93,40.4
"St. John's, Newfoundland and Labrador",Feb-93,40.4
"St. John's, Newfoundland and Labrador",Mar-93,40.4
"St. John's, Newfoundland and Labrador",Apr-93,40.4
"St. John's, Newfoundland and Labrador",May-93,40.4
"St. John's, Newfoundland and Labrador",Jun-93,40.4
"St. John's, Newfoundland and Labrador",Jul-93,40.4
"St. John's, Newfoundland and Labrador",Aug-93,40.4
"St. John's, Newfoundland and Labrador",Sep-93,40.4
"St. John's, Newfoundland and Labrador",Oct-93,38.3
"St. John's, Newfoundland and Labrador",Nov-93,37.2
"St. John's, Newfoundland and Labrador",Dec-93,36.1
"St. John's, Newfoundland and Labrador",Jan-94,36.1
"St. John's, Newfoundland and Labrador",Feb-94,36.1
"St. John's, Newfoundland and Labrador",Mar-94,36.1
"St. John's, Newfoundland and Labrador",Apr-94,36.1
"St. John's, Newfoundland and Labrador",May-94,36.1
"St. John's, Newfoundland and Labrador",Jun-94,36.1
"St. John's, Newfoundland and Labrador",Jul-94,36.1
"St. John's, Newfoundland and Labrador",Aug-94,36.1
"St. John's, Newfoundland and Labrador",Sep-94,36.6
"St. John's, Newfoundland and Labrador",Oct-94,36.6
"St. John's, Newfoundland and Labrador",Nov-94,36.6
"St. John's, Newfoundland and Labrador",Dec-94,36.6
"St. John's, Newfoundland and Labrador",Jan-95,36.5
"St. John's, Newfoundland and Labrador",Feb-95,36.5
"St. John's, Newfoundland and Labrador",Mar-95,36.5
"St. John's, Newfoundland and Labrador",Apr-95,36.5
"St. John's, Newfoundland and Labrador",May-95,36.5
"St. John's, Newfoundland and Labrador",Jun-95,36.5
"St. John's, Newfoundland and Labrador",Jul-95,36.5
"St. John's, Newfoundland and Labrador",Aug-95,36.5
"St. John's, Newfoundland and Labrador",Sep-95,36.5
"St. John's, Newfoundland and Labrador",Oct-95,36
"St. John's, Newfoundland and Labrador",Nov-95,36.5
"St. John's, Newfoundland and Labrador",Dec-95,36.5
"St. John's, Newfoundland and Labrador",Jan-96,38.1
"St. John's, Newfoundland and Labrador",Feb-96,38.1
"St. John's, Newfoundland and Labrador",Mar-96,38.7
"St. John's, Newfoundland and Labrador",Apr-96,38.7
"St. John's, Newfoundland and Labrador",May-96,38.6
"St. John's, Newfoundland and Labrador",Jun-96,38.6
"St. John's, Newfoundland and Labrador",Jul-96,38.6
"St. John's, Newfoundland and Labrador",Aug-96,38.6
"St. John's, Newfoundland and Labrador",Sep-96,38.8
"St. John's, Newfoundland and Labrador",Oct-96,41.5
"St. John's, Newfoundland and Labrador",Nov-96,44.1
"St. John's, Newfoundland and Labrador",Dec-96,45.2
"St. John's, Newfoundland and Labrador",Jan-97,45.5
"St. John's, Newfoundland and Labrador",Feb-97,45.8
"St. John's, Newfoundland and Labrador",Mar-97,45.2
"St. John's, Newfoundland and Labrador",Apr-97,45.2
"St. John's, Newfoundland and Labrador",May-97,44.4
"St. John's, Newfoundland and Labrador",Jun-97,44.4
"St. John's, Newfoundland and Labrador",Jul-97,44.4
"St. John's, Newfoundland and Labrador",Aug-97,44.4
"St. John's, Newfoundland and Labrador",Sep-97,43.5
"St. John's, Newfoundland and Labrador",Oct-97,43.1
"St. John's, Newfoundland and Labrador",Nov-97,43.1
"St. John's, Newfoundland and Labrador",Dec-97,42.2
"St. John's, Newfoundland and Labrador",Jan-98,39.6
"St. John's, Newfoundland and Labrador",Feb-98,38.9
"St. John's, Newfoundland and Labrador",Mar-98,37.5
"St. John's, Newfoundland and Labrador",Apr-98,35.4
"St. John's, Newfoundland and Labrador",May-98,34.3
"St. John's, Newfoundland and Labrador",Jun-98,34.3
"St. John's, Newfoundland and Labrador",Jul-98,34.3
"St. John's, Newfoundland and Labrador",Aug-98,34.3
"St. John's, Newfoundland and Labrador",Sep-98,34.1
"St. John's, Newfoundland and Labrador",Oct-98,35
"St. John's, Newfoundland and Labrador",Nov-98,31.7
"St. John's, Newfoundland and Labrador",Dec-98,31.3
"St. John's, Newfoundland and Labrador",Jan-99,31.5
"St. John's, Newfoundland and Labrador",Feb-99,32.7
"St. John's, Newfoundland and Labrador",Mar-99,32.3
"St. John's, Newfoundland and Labrador",Apr-99,36.6
"St. John's, Newfoundland and Labrador",May-99,37.8
"St. John's, Newfoundland and Labrador",Jun-99,37.8
"St. John's, Newfoundland and Labrador",Jul-99,37.8
"St. John's, Newfoundland and Labrador",Aug-99,39.3
"St. John's, Newfoundland and Labrador",Sep-99,43
"St. John's, Newfoundland and Labrador",Oct-99,43.6
"St. John's, Newfoundland and Labrador",Nov-99,44
"St. John's, Newfoundland and Labrador",Dec-99,47
"St. John's, Newfoundland and Labrador",Jan-00,49.3
"St. John's, Newfoundland and Labrador",Feb-00,58
"St. John's, Newfoundland and Labrador",Mar-00,57.3
"St. John's, Newfoundland and Labrador",Apr-00,52.8
"St. John's, Newfoundland and Labrador",May-00,51.1
"St. John's, Newfoundland and Labrador",Jun-00,51.1
"St. John's, Newfoundland and Labrador",Jul-00,51.1
"St. John's, Newfoundland and Labrador",Aug-00,51.1
"St. John's, Newfoundland and Labrador",Sep-00,59.9
"St. John's, Newfoundland and Labrador",Oct-00,62.1
"St. John's, Newfoundland and Labrador",Nov-00,62.9
"St. John's, Newfoundland and Labrador",Dec-00,66.3
"St. John's, Newfoundland and Labrador",Jan-01,63.3
"St. John's, Newfoundland and Labrador",Feb-01,58.7
"St. John's, Newfoundland and Labrador",Mar-01,56
"St. John's, Newfoundland and Labrador",Apr-01,55.6
"St. John's, Newfoundland and Labrador",May-01,55.7
"St. John's, Newfoundland and Labrador",Jun-01,55.7
"St. John's, Newfoundland and Labrador",Jul-01,55.7
"St. John's, Newfoundland and Labrador",Aug-01,55.7
"St. John's, Newfoundland and Labrador",Sep-01,52.7
"St. John's, Newfoundland and Labrador",Oct-01,51.4
"St. John's, Newfoundland and Labrador",Nov-01,47.3
"St. John's, Newfoundland and Labrador",Dec-01,46
"St. John's, Newfoundland and Labrador",Jan-02,43.6
"St. John's, Newfoundland and Labrador",Feb-02,45.6
"St. John's, Newfoundland and Labrador",Mar-02,44.6
"St. John's, Newfoundland and Labrador",Apr-02,46.4
"St. John's, Newfoundland and Labrador",May-02,51.2
"St. John's, Newfoundland and Labrador",Jun-02,51.2
"St. John's, Newfoundland and Labrador",Jul-02,51.2
"St. John's, Newfoundland and Labrador",Aug-02,51.2
"St. John's, Newfoundland and Labrador",Sep-02,50.9
"St. John's, Newfoundland and Labrador",Oct-02,53.9
"St. John's, Newfoundland and Labrador",Nov-02,56.6
"St. John's, Newfoundland and Labrador",Dec-02,54.3
"St. John's, Newfoundland and Labrador",Jan-03,59.6
"St. John's, Newfoundland and Labrador",Feb-03,60.5
"St. John's, Newfoundland and Labrador",Mar-03,64.7
"St. John's, Newfoundland and Labrador",Apr-03,53.9
"St. John's, Newfoundland and Labrador",May-03,53.3
"St. John's, Newfoundland and Labrador",Jun-03,53.3
"St. John's, Newfoundland and Labrador",Jul-03,53.3
"St. John's, Newfoundland and Labrador",Aug-03,53.3
"St. John's, Newfoundland and Labrador",Sep-03,53
"St. John's, Newfoundland and Labrador",Oct-03,48.5
"St. John's, Newfoundland and Labrador",Nov-03,51.5
"St. John's, Newfoundland and Labrador",Dec-03,52.6
"St. John's, Newfoundland and Labrador",Jan-04,54.2
"St. John's, Newfoundland and Labrador",Feb-04,56.7
"St. John's, Newfoundland and Labrador",Mar-04,59.1
"St. John's, Newfoundland and Labrador",Apr-04,58.4
"St. John's, Newfoundland and Labrador",May-04,60.3
"St. John's, Newfoundland and Labrador",Jun-04,60.3
"St. John's, Newfoundland and Labrador",Jul-04,60.3
"St. John's, Newfoundland and Labrador",Aug-04,60.3
"St. John's, Newfoundland and Labrador",Sep-04,65.3
"St. John's, Newfoundland and Labrador",Oct-04,68.7
"St. John's, Newfoundland and Labrador",Nov-04,75.1
"St. John's, Newfoundland and Labrador",Dec-04,69.5
"St. John's, Newfoundland and Labrador",Jan-05,68.2
"St. John's, Newfoundland and Labrador",Feb-05,71.3
"St. John's, Newfoundland and Labrador",Mar-05,72.7
"St. John's, Newfoundland and Labrador",Apr-05,78.6
"St. John's, Newfoundland and Labrador",May-05,76.8
"St. John's, Newfoundland and Labrador",Jun-05,76.8
"St. John's, Newfoundland and Labrador",Jul-05,76.8
"St. John's, Newfoundland and Labrador",Aug-05,76.8
"St. John's, Newfoundland and Labrador",Sep-05,91.7
"St. John's, Newfoundland and Labrador",Oct-05,89.4
"St. John's, Newfoundland and Labrador",Nov-05,83.1
"St. John's, Newfoundland and Labrador",Dec-05,80.9
"St. John's, Newfoundland and Labrador",Jan-06,80.7
"St. John's, Newfoundland and Labrador",Feb-06,83.5
"St. John's, Newfoundland and Labrador",Mar-06,82.5
"St. John's, Newfoundland and Labrador",Apr-06,87.8
"St. John's, Newfoundland and Labrador",May-06,91.6
"St. John's, Newfoundland and Labrador",Jun-06,91.6
"St. John's, Newfoundland and Labrador",Jul-06,90.8
"St. John's, Newfoundland and Labrador",Aug-06,90.8
"St. John's, Newfoundland and Labrador",Sep-06,86.2
"St. John's, Newfoundland and Labrador",Oct-06,76.4
"St. John's, Newfoundland and Labrador",Nov-06,76
"St. John's, Newfoundland and Labrador",Dec-06,79.8
"St. John's, Newfoundland and Labrador",Jan-07,83.1
"St. John's, Newfoundland and Labrador",Feb-07,80.6
"St. John's, Newfoundland and Labrador",Mar-07,83.3
"St. John's, Newfoundland and Labrador",Apr-07,89.9
"St. John's, Newfoundland and Labrador",May-07,88.7
"St. John's, Newfoundland and Labrador",Jun-07,88.7
"St. John's, Newfoundland and Labrador",Jul-07,88.7
"St. John's, Newfoundland and Labrador",Aug-07,88.7
"St. John's, Newfoundland and Labrador",Sep-07,84.5
"St. John's, Newfoundland and Labrador",Oct-07,87.9
"St. John's, Newfoundland and Labrador",Nov-07,86.6
"St. John's, Newfoundland and Labrador",Dec-07,100.8
"St. John's, Newfoundland and Labrador",Jan-08,99.9
"St. John's, Newfoundland and Labrador",Feb-08,98.8
"St. John's, Newfoundland and Labrador",Mar-08,107.4
"St. John's, Newfoundland and Labrador",Apr-08,119
"St. John's, Newfoundland and Labrador",May-08,119.3
"St. John's, Newfoundland and Labrador",Jun-08,119.3
"St. John's, Newfoundland and Labrador",Jul-08,119.3
"St. John's, Newfoundland and Labrador",Aug-08,119.3
"St. John's, Newfoundland and Labrador",Sep-08,118.7
"St. John's, Newfoundland and Labrador",Oct-08,110.8
"St. John's, Newfoundland and Labrador",Nov-08,96.9
"St. John's, Newfoundland and Labrador",Dec-08,84.5
"St. John's, Newfoundland and Labrador",Jan-09,77.6
"St. John's, Newfoundland and Labrador",Feb-09,75.6
"St. John's, Newfoundland and Labrador",Mar-09,67.6
"St. John's, Newfoundland and Labrador",Apr-09,71
"St. John's, Newfoundland and Labrador",May-09,68.7
"St. John's, Newfoundland and Labrador",Jun-09,68.7
"St. John's, Newfoundland and Labrador",Jul-09,68.7
"St. John's, Newfoundland and Labrador",Aug-09,68.7
"St. John's, Newfoundland and Labrador",Sep-09,80.5
"St. John's, Newfoundland and Labrador",Oct-09,76.3
"St. John's, Newfoundland and Labrador",Nov-09,85.5
"St. John's, Newfoundland and Labrador",Dec-09,83.1
"St. John's, Newfoundland and Labrador",Jan-10,84.2
"St. John's, Newfoundland and Labrador",Feb-10,84.1
"St. John's, Newfoundland and Labrador",Mar-10,86.7
"St. John's, Newfoundland and Labrador",Apr-10,89.7
"St. John's, Newfoundland and Labrador",May-10,89.2
"St. John's, Newfoundland and Labrador",Jun-10,89.2
"St. John's, Newfoundland and Labrador",Jul-10,89.2
"St. John's, Newfoundland and Labrador",Aug-10,89.2
"St. John's, Newfoundland and Labrador",Sep-10,85.2
"St. John's, Newfoundland and Labrador",Oct-10,90
"St. John's, Newfoundland and Labrador",Nov-10,91.1
"St. John's, Newfoundland and Labrador",Dec-10,93
"St. John's, Newfoundland and Labrador",Jan-11,97.5
"St. John's, Newfoundland and Labrador",Feb-11,103.6
"St. John's, Newfoundland and Labrador",Mar-11,111
"St. John's, Newfoundland and Labrador",Apr-11,114.2
"St. John's, Newfoundland and Labrador",May-11,112.9
"St. John's, Newfoundland and Labrador",Jun-11,112.9
"St. John's, Newfoundland and Labrador",Jul-11,112.9
"St. John's, Newfoundland and Labrador",Aug-11,112.9
"St. John's, Newfoundland and Labrador",Sep-11,109.6
"St. John's, Newfoundland and Labrador",Oct-11,109.2
"St. John's, Newfoundland and Labrador",Nov-11,113.2
"St. John's, Newfoundland and Labrador",Dec-11,114.7
"St. John's, Newfoundland and Labrador",Jan-12,111.4
"St. John's, Newfoundland and Labrador",Feb-12,114.2
"St. John's, Newfoundland and Labrador",Mar-12,117.4
"St. John's, Newfoundland and Labrador",Apr-12,118.2
"St. John's, Newfoundland and Labrador",May-12,114.1
"St. John's, Newfoundland and Labrador",Jun-12,114.1
"St. John's, Newfoundland and Labrador",Jul-12,114.1
"St. John's, Newfoundland and Labrador",Aug-12,114.1
"St. John's, Newfoundland and Labrador",Sep-12,115.9
"St. John's, Newfoundland and Labrador",Oct-12,115
"St. John's, Newfoundland and Labrador",Nov-12,113.6
"St. John's, Newfoundland and Labrador",Dec-12,114
"St. John's, Newfoundland and Labrador",Jan-13,113.6
"St. John's, Newfoundland and Labrador",Feb-13,117.7
"St. John's, Newfoundland and Labrador",Mar-13,106.4
"St. John's, Newfoundland and Labrador",Apr-13,102.4
"St. John's, Newfoundland and Labrador",May-13,96.1
"St. John's, Newfoundland and Labrador",Jun-13,98.8
"St. John's, Newfoundland and Labrador",Jul-13,101.7
"St. John's, Newfoundland and Labrador",Aug-13,104.2
"St. John's, Newfoundland and Labrador",Sep-13,110.4
"St. John's, Newfoundland and Labrador",Oct-13,104.6
"St. John's, Newfoundland and Labrador",Nov-13,105.5
"St. John's, Newfoundland and Labrador",Dec-13,109.8
"St. John's, Newfoundland and Labrador",Jan-14,112.2
"St. John's, Newfoundland and Labrador",Feb-14,115.7
"St. John's, Newfoundland and Labrador",Mar-14,115.9
"St. John's, Newfoundland and Labrador",Apr-14,110.8
"St. John's, Newfoundland and Labrador",May-14,108.2
"St. John's, Newfoundland and Labrador",Jun-14,106.1
"St. John's, Newfoundland and Labrador",Jul-14,106.2
"St. John's, Newfoundland and Labrador",Aug-14,107.9
"St. John's, Newfoundland and Labrador",Sep-14,104.4
"St. John's, Newfoundland and Labrador",Oct-14,104.3
"St. John's, Newfoundland and Labrador",Nov-14,98.8
"St. John's, Newfoundland and Labrador",Dec-14,95.9
"St. John's, Newfoundland and Labrador",Jan-15,78.9
"St. John's, Newfoundland and Labrador",Feb-15,79.7
"St. John's, Newfoundland and Labrador",Mar-15,87.8
"St. John's, Newfoundland and Labrador",Apr-15,78.1
"St. John's, Newfoundland and Labrador",May-15,85.2
"St. John's, Newfoundland and Labrador",Jun-15,84.8
"St. John's, Newfoundland and Labrador",Jul-15,88.3
"St. John's, Newfoundland and Labrador",Aug-15,80.3
"St. John's, Newfoundland and Labrador",Sep-15,80.5
"St. John's, Newfoundland and Labrador",Oct-15,82.7
"St. John's, Newfoundland and Labrador",Nov-15,81.7
"St. John's, Newfoundland and Labrador",Dec-15,80.4
"St. John's, Newfoundland and Labrador",Jan-16,70.4
"St. John's, Newfoundland and Labrador",Feb-16,67.6
"St. John's, Newfoundland and Labrador",Mar-16,66.7
"St. John's, Newfoundland and Labrador",Apr-16,67.7
"St. John's, Newfoundland and Labrador",May-16,76
"St. John's, Newfoundland and Labrador",Jun-16,82.6
"St. John's, Newfoundland and Labrador",Jul-16,82.8
"St. John's, Newfoundland and Labrador",Aug-16,74.8
"St. John's, Newfoundland and Labrador",Sep-16,79.8
"St. John's, Newfoundland and Labrador",Oct-16,82.7
"St. John's, Newfoundland and Labrador",Nov-16,84.9
"St. John's, Newfoundland and Labrador",Dec-16,83.1
"St. John's, Newfoundland and Labrador",Jan-17,91.1
"St. John's, Newfoundland and Labrador",Feb-17,87.3
"St. John's, Newfoundland and Labrador",Mar-17,86.8
"St. John's, Newfoundland and Labrador",Apr-17,88.9
"St. John's, Newfoundland and Labrador",May-17,87.3
"St. John's, Newfoundland and Labrador",Jun-17,85.3
"St. John's, Newfoundland and Labrador",Jul-17,82.5
"St. John's, Newfoundland and Labrador",Aug-17,86
"St. John's, Newfoundland and Labrador",Sep-17,91.2
"St. John's, Newfoundland and Labrador",Oct-17,92.7
"St. John's, Newfoundland and Labrador",Nov-17,94.4
"St. John's, Newfoundland and Labrador",Dec-17,98.6
"St. John's, Newfoundland and Labrador",Jan-18,102.5
"St. John's, Newfoundland and Labrador",Feb-18,101.4
"St. John's, Newfoundland and Labrador",Mar-18,98
"St. John's, Newfoundland and Labrador",Apr-18,103.6
"St. John's, Newfoundland and Labrador",May-18,108.6
"St. John's, Newfoundland and Labrador",Jun-18,111.8
"St. John's, Newfoundland and Labrador",Jul-18,113
"St. John's, Newfoundland and Labrador",Aug-18,109.7
"St. John's, Newfoundland and Labrador",Sep-18,113.8
"St. John's, Newfoundland and Labrador",Oct-18,116.1
"St. John's, Newfoundland and Labrador",Nov-18,114.9
"St. John's, Newfoundland and Labrador",Dec-18,102
"St. John's, Newfoundland and Labrador",Jan-19,94.7
"St. John's, Newfoundland and Labrador",Feb-19,101.9
"St. John's, Newfoundland and Labrador",Mar-19,105.1
"St. John's, Newfoundland and Labrador",Apr-19,105.8
"St. John's, Newfoundland and Labrador",May-19,109.5
"St. John's, Newfoundland and Labrador",Jun-19,101
"St. John's, Newfoundland and Labrador",Jul-19,101.9
"St. John's, Newfoundland and Labrador",Aug-19,99.9
"St. John's, Newfoundland and Labrador",Sep-19,99.3
"St. John's, Newfoundland and Labrador",Oct-19,104.5
"St. John's, Newfoundland and Labrador",Nov-19,106
"St. John's, Newfoundland and Labrador",Dec-19,104.6
"St. John's, Newfoundland and Labrador",Jan-20,107
"St. John's, Newfoundland and Labrador",Feb-20,91.2
"St. John's, Newfoundland and Labrador",Mar-20,87.2
"St. John's, Newfoundland and Labrador",Apr-20,69.7
"St. John's, Newfoundland and Labrador",May-20,58.8
"St. John's, Newfoundland and Labrador",Jun-20,67.6
"St. John's, Newfoundland and Labrador",Jul-20,77.1
"St. John's, Newfoundland and Labrador",Aug-20,77
"St. John's, Newfoundland and Labrador",Sep-20,75.3
"St. John's, Newfoundland and Labrador",Oct-20,70.2
"St. John's, Newfoundland and Labrador",Nov-20,74.7
"St. John's, Newfoundland and Labrador",Dec-20,84.5
"St. John's, Newfoundland and Labrador",Jan-21,89.8
"St. John's, Newfoundland and Labrador",Feb-21,88.8
"St. John's, Newfoundland and Labrador",Mar-21,98.4
"St. John's, Newfoundland and Labrador",Apr-21,100.4
"St. John's, Newfoundland and Labrador",May-21,104.5
"St. John's, Newfoundland and Labrador",Jun-21,106.7
"St. John's, Newfoundland and Labrador",Jul-21,112.2
"St. John's, Newfoundland and Labrador",Aug-21,113.7
"St. John's, Newfoundland and Labrador",Sep-21,113.5
"St. John's, Newfoundland and Labrador",Oct-21,118.9
"St. John's, Newfoundland and Labrador",Nov-21,121.5
"St. John's, Newfoundland and Labrador",Dec-21,113.8
"St. John's, Newfoundland and Labrador",Jan-22,121
"St. John's, Newfoundland and Labrador",Feb-22,134.6
"St. John's, Newfoundland and Labrador",Mar-22,164.5
"St. John's, Newfoundland and Labrador",Apr-22,202
"St. John's, Newfoundland and Labrador",May-22,235
"St. John's, Newfoundland and Labrador",Jun-22,196.1
"St. John's, Newfoundland and Labrador",Jul-22,179.5
"St. John's, Newfoundland and Labrador",Aug-22,162.8
"St. John's, Newfoundland and Labrador",Sep-22,175.4
"St. John's, Newfoundland and Labrador",Oct-22,210
"St. John's, Newfoundland and Labrador",Nov-22,201
"St. John's, Newfoundland and Labrador",Dec-22,170.3
"St. John's, Newfoundland and Labrador",Jan-23,169.6
"St. John's, Newfoundland and Labrador",Feb-23,212
"St. John's, Newfoundland and Labrador",Mar-23,156.8
"St. John's, Newfoundland and Labrador",Apr-23,152
"St. John's, Newfoundland and Labrador",May-23,128.9
"St. John's, Newfoundland and Labrador",Jun-23,128.9
"St. John's, Newfoundland and Labrador",Jul-23,149.8
"St. John's, Newfoundland and Labrador",Aug-23,164.7
"St. John's, Newfoundland and Labrador",Sep-23,173.9
"St. John's, Newfoundland and Labrador",Oct-23,167.2
"St. John's, Newfoundland and Labrador",Nov-23,154.5
"St. John's, Newfoundland and Labrador",Dec-23,157.5
"St. John's, Newfoundland and Labrador",Jan-24,133.2
"St. John's, Newfoundland and Labrador",Feb-24,141.8
"St. John's, Newfoundland and Labrador",Mar-24,142.8
,,
"Charlottetown, Prince Edward Island",Jan-90,31.6
"Charlottetown, Prince Edward Island",Feb-90,31.9
"Charlottetown, Prince Edward Island",Mar-90,31.9
"Charlottetown, Prince Edward Island",Apr-90,31.6
"Charlottetown, Prince Edward Island",May-90,31.6
"Charlottetown, Prince Edward Island",Jun-90,31.6
"Charlottetown, Prince Edward Island",Jul-90,31.6
"Charlottetown, Prince Edward Island",Aug-90,31.6
"Charlottetown, Prince Edward Island",Sep-90,33.4
"Charlottetown, Prince Edward Island",Oct-90,33.4
"Charlottetown, Prince Edward Island",Nov-90,33.4
"Charlottetown, Prince Edward Island",Dec-90,37
"Charlottetown, Prince Edward Island",Jan-91,45.9
"Charlottetown, Prince Edward Island",Feb-91,47.7
"Charlottetown, Prince Edward Island",Mar-91,44.5
"Charlottetown, Prince Edward Island",Apr-91,40.2
"Charlottetown, Prince Edward Island",May-91,36.8
"Charlottetown, Prince Edward Island",Jun-91,36.8
"Charlottetown, Prince Edward Island",Jul-91,36.8
"Charlottetown, Prince Edward Island",Aug-91,36.8
"Charlottetown, Prince Edward Island",Sep-91,34.4
"Charlottetown, Prince Edward Island",Oct-91,35.8
"Charlottetown, Prince Edward Island",Nov-91,35.8
"Charlottetown, Prince Edward Island",Dec-91,35.8
"Charlottetown, Prince Edward Island",Jan-92,35.8
"Charlottetown, Prince Edward Island",Feb-92,36.2
"Charlottetown, Prince Edward Island",Mar-92,36.2
"Charlottetown, Prince Edward Island",Apr-92,35
"Charlottetown, Prince Edward Island",May-92,34.9
"Charlottetown, Prince Edward Island",Jun-92,34.9
"Charlottetown, Prince Edward Island",Jul-92,34.9
"Charlottetown, Prince Edward Island",Aug-92,34.9
"Charlottetown, Prince Edward Island",Sep-92,35.7
"Charlottetown, Prince Edward Island",Oct-92,35.7
"Charlottetown, Prince Edward Island",Nov-92,35.7
"Charlottetown, Prince Edward Island",Dec-92,35.7
"Charlottetown, Prince Edward Island",Jan-93,35.7
"Charlottetown, Prince Edward Island",Feb-93,36
"Charlottetown, Prince Edward Island",Mar-93,36
"Charlottetown, Prince Edward Island",Apr-93,36
"Charlottetown, Prince Edward Island",May-93,36
"Charlottetown, Prince Edward Island",Jun-93,36
"Charlottetown, Prince Edward Island",Jul-93,36
"Charlottetown, Prince Edward Island",Aug-93,36
"Charlottetown, Prince Edward Island",Sep-93,36
"Charlottetown, Prince Edward Island",Oct-93,36
"Charlottetown, Prince Edward Island",Nov-93,36
"Charlottetown, Prince Edward Island",Dec-93,36
"Charlottetown, Prince Edward Island",Jan-94,36
"Charlottetown, Prince Edward Island",Feb-94,34.8
"Charlottetown, Prince Edward Island",Mar-94,33.8
"Charlottetown, Prince Edward Island",Apr-94,32.8
"Charlottetown, Prince Edward Island",May-94,32.9
"Charlottetown, Prince Edward Island",Jun-94,32.9
"Charlottetown, Prince Edward Island",Jul-94,32.9
"Charlottetown, Prince Edward Island",Aug-94,32.9
"Charlottetown, Prince Edward Island",Sep-94,35.1
"Charlottetown, Prince Edward Island",Oct-94,36.6
"Charlottetown, Prince Edward Island",Nov-94,36.6
"Charlottetown, Prince Edward Island",Dec-94,35.6
"Charlottetown, Prince Edward Island",Jan-95,35.6
"Charlottetown, Prince Edward Island",Feb-95,35.6
"Charlottetown, Prince Edward Island",Mar-95,35.6
"Charlottetown, Prince Edward Island",Apr-95,35.6
"Charlottetown, Prince Edward Island",May-95,35.6
"Charlottetown, Prince Edward Island",Jun-95,35.6
"Charlottetown, Prince Edward Island",Jul-95,35.6
"Charlottetown, Prince Edward Island",Aug-95,35.6
"Charlottetown, Prince Edward Island",Sep-95,37.7
"Charlottetown, Prince Edward Island",Oct-95,37.7
"Charlottetown, Prince Edward Island",Nov-95,37.7
"Charlottetown, Prince Edward Island",Dec-95,35.4
"Charlottetown, Prince Edward Island",Jan-96,35.4
"Charlottetown, Prince Edward Island",Feb-96,35.4
"Charlottetown, Prince Edward Island",Mar-96,35.4
"Charlottetown, Prince Edward Island",Apr-96,37.2
"Charlottetown, Prince Edward Island",May-96,37.2
"Charlottetown, Prince Edward Island",Jun-96,37.2
"Charlottetown, Prince Edward Island",Jul-96,37.2
"Charlottetown, Prince Edward Island",Aug-96,37.2
"Charlottetown, Prince Edward Island",Sep-96,38.1
"Charlottetown, Prince Edward Island",Oct-96,38.1
"Charlottetown, Prince Edward Island",Nov-96,41
"Charlottetown, Prince Edward Island",Dec-96,41
"Charlottetown, Prince Edward Island",Jan-97,42.5
"Charlottetown, Prince Edward Island",Feb-97,42.5
"Charlottetown, Prince Edward Island",Mar-97,42.9
"Charlottetown, Prince Edward Island",Apr-97,42.9
"Charlottetown, Prince Edward Island",May-97,39.3
"Charlottetown, Prince Edward Island",Jun-97,39.3
"Charlottetown, Prince Edward Island",Jul-97,39.3
"Charlottetown, Prince Edward Island",Aug-97,39.3
"Charlottetown, Prince Edward Island",Sep-97,35.4
"Charlottetown, Prince Edward Island",Oct-97,35.4
"Charlottetown, Prince Edward Island",Nov-97,36
"Charlottetown, Prince Edward Island",Dec-97,36
"Charlottetown, Prince Edward Island",Jan-98,37.1
"Charlottetown, Prince Edward Island",Feb-98,37.1
