Location,Month,Prices
"Saint John, New Brunswick",Feb-96,..
"Saint John, New Brunswick",Mar-96,..
"Saint John, New Brunswick",Apr-96,..
"Saint John, New Brunswick",May-96,..
"Saint John, New Brunswick",Jun-96,..
"Saint John, New Brunswick",Jul-96,..
"Saint John, New Brunswick",Aug-96,..
"Saint John, New Brunswick",Sep-96,..
"Saint John, New Brunswick",Oct-96,..
"Saint John, New Brunswick",Nov-96,..
"Saint John, New Brunswick",Dec-96,..
"Saint John, New Brunswick",Jan-97,..
"Saint John, New Brunswick",Feb-97,..
"Saint John, New Brunswick",Mar-97,..
"Saint John, New Brunswick",Apr-97,..
"Saint John, New Brunswick",May-97,..
"Saint John, New Brunswick",Jun-97,..
"Saint John, New Brunswick",Jul-97,..
"Saint John, New Brunswick",Aug-97,..
"Saint John, New Brunswick",Sep-97,..
"Saint John, New Brunswick",Oct-97,..
"Saint John, New Brunswick",Nov-97,..
"Saint John, New Brunswick",Dec-97,..
"Saint John, New Brunswick",Jan-98,..
"Saint John, New Brunswick",Feb-98,..
"Saint John, New Brunswick",Mar-98,..
"Saint John, New Brunswick",Apr-98,..
"Saint John, New Brunswick",May-98,..
"Saint John, New Brunswick",Jun-98,..
"Saint John, New Brunswick",Jul-98,..
"Saint John, New Brunswick",Aug-98,..
"Saint John, New Brunswick",Sep-98,..
"Saint John, New Brunswick",Oct-98,..
"Saint John, New Brunswick",Nov-98,..
"Saint John, New Brunswick",Dec-98,..
"Saint John, New Brunswick",Jan-99,..
"Saint John, New Brunswick",Feb-99,..
"Saint John, New Brunswick",Mar-99,..
"Saint John, New Brunswick",Apr-99,..
"Saint John, New Brunswick",May-99,..
"Saint John, New Brunswick",Jun-99,..
"Saint John, New Brunswick",Jul-99,..
"Saint John, New Brunswick",Aug-99,..
"Saint John, New Brunswick",Sep-99,..
"Saint John, New Brunswick",Oct-99,..
"Saint John, New Brunswick",Nov-99,..
"Saint John, New Brunswick",Dec-99,..
"Saint John, New Brunswick",Jan-00,..
"Saint John, New Brunswick",Feb-00,..
"Saint John, New Brunswick",Mar-00,..
"Saint John, New Brunswick",Apr-00,..
"Saint John, New Brunswick",May-00,..
"Saint John, New Brunswick",Jun-00,..
"Saint John, New Brunswick",Jul-00,..
"Saint John, New Brunswick",Aug-00,..
"Saint John, New Brunswick",Sep-00,..
"Saint John, New Brunswick",Oct-00,..
"Saint John, New Brunswick",Nov-00,..
"Saint John, New Brunswick",Dec-00,..
"Saint John, New Brunswick",1-Jan,..
"Saint John, New Brunswick",1-Feb,..
"Saint John, New Brunswick",1-Mar,..
"Saint John, New Brunswick",1-Apr,..
"Saint John, New Brunswick",1-May,..
"Saint John, New Brunswick",1-Jun,..
"Saint John, New Brunswick",1-Jul,..
"Saint John, New Brunswick",1-Aug,..
"Saint John, New Brunswick",1-Sep,..
"Saint John, New Brunswick",1-Oct,..
"Saint John, New Brunswick",1-Nov,..
"Saint John, New Brunswick",1-Dec,..
"Saint John, New Brunswick",2-Jan,..
"Saint John, New Brunswick",2-Feb,..
"Saint John, New Brunswick",2-Mar,..
"Saint John, New Brunswick",2-Apr,..
"Saint John, New Brunswick",2-May,..
"Saint John, New Brunswick",2-Jun,..
"Saint John, New Brunswick",2-Jul,..
"Saint John, New Brunswick",2-Aug,..
"Saint John, New Brunswick",2-Sep,..
"Saint John, New Brunswick",2-Oct,..
"Saint John, New Brunswick",2-Nov,..
"Saint John, New Brunswick",2-Dec,..
"Saint John, New Brunswick",3-Jan,..
"Saint John, New Brunswick",3-Feb,..
"Saint John, New Brunswick",3-Mar,..
"Saint John, New Brunswick",3-Apr,..
"Saint John, New Brunswick",3-May,..
"Saint John, New Brunswick",3-Jun,..
"Saint John, New Brunswick",3-Jul,..
"Saint John, New Brunswick",3-Aug,..
"Saint John, New Brunswick",3-Sep,..
"Saint John, New Brunswick",3-Oct,..
"Saint John, New Brunswick",3-Nov,..
"Saint John, New Brunswick",3-Dec,..
"Saint John, New Brunswick",4-Jan,..
"Saint John, New Brunswick",4-Feb,..
"Saint John, New Brunswick",4-Mar,..
"Saint John, New Brunswick",4-Apr,..
"Saint John, New Brunswick",4-May,..
"Saint John, New Brunswick",4-Jun,..
"Saint John, New Brunswick",4-Jul,..
"Saint John, New Brunswick",4-Aug,..
"Saint John, New Brunswick",4-Sep,..
"Saint John, New Brunswick",4-Oct,..
"Saint John, New Brunswick",4-Nov,..
"Saint John, New Brunswick",4-Dec,..
"Saint John, New Brunswick",5-Jan,..
"Saint John, New Brunswick",5-Feb,..
"Saint John, New Brunswick",5-Mar,..
"Saint John, New Brunswick",5-Apr,..
"Saint John, New Brunswick",5-May,..
"Saint John, New Brunswick",5-Jun,..
"Saint John, New Brunswick",5-Jul,..
"Saint John, New Brunswick",5-Aug,..
"Saint John, New Brunswick",5-Sep,..
"Saint John, New Brunswick",5-Oct,..
"Saint John, New Brunswick",5-Nov,..
"Saint John, New Brunswick",5-Dec,..
"Saint John, New Brunswick",6-Jan,..
"Saint John, New Brunswick",6-Feb,..
"Saint John, New Brunswick",6-Mar,..
"Saint John, New Brunswick",6-Apr,..
"Saint John, New Brunswick",6-May,..
"Saint John, New Brunswick",6-Jun,..
"Saint John, New Brunswick",6-Jul,..
"Saint John, New Brunswick",6-Aug,..
"Saint John, New Brunswick",6-Sep,..
"Saint John, New Brunswick",6-Oct,..
"Saint John, New Brunswick",6-Nov,..
"Saint John, New Brunswick",6-Dec,..
"Saint John, New Brunswick",7-Jan,..
"Saint John, New Brunswick",7-Feb,..
"Saint John, New Brunswick",7-Mar,..
"Saint John, New Brunswick",7-Apr,..
"Saint John, New Brunswick",7-May,..
"Saint John, New Brunswick",7-Jun,..
"Saint John, New Brunswick",7-Jul,..
"Saint John, New Brunswick",7-Aug,..
"Saint John, New Brunswick",7-Sep,..
"Saint John, New Brunswick",7-Oct,..
"Saint John, New Brunswick",7-Nov,..
"Saint John, New Brunswick",7-Dec,..
"Saint John, New Brunswick",8-Jan,..
"Saint John, New Brunswick",8-Feb,..
"Saint John, New Brunswick",8-Mar,..
"Saint John, New Brunswick",8-Apr,..
"Saint John, New Brunswick",8-May,..
"Saint John, New Brunswick",8-Jun,..
"Saint John, New Brunswick",8-Jul,..
"Saint John, New Brunswick",8-Aug,..
"Saint John, New Brunswick",8-Sep,..
"Saint John, New Brunswick",8-Oct,..
"Saint John, New Brunswick",8-Nov,..
"Saint John, New Brunswick",8-Dec,..
"Saint John, New Brunswick",9-Jan,..
"Saint John, New Brunswick",9-Feb,..
"Saint John, New Brunswick",9-Mar,..
"Saint John, New Brunswick",9-Apr,..
"Saint John, New Brunswick",9-May,..
"Saint John, New Brunswick",9-Jun,..
"Saint John, New Brunswick",9-Jul,..
"Saint John, New Brunswick",9-Aug,..
"Saint John, New Brunswick",9-Sep,..
"Saint John, New Brunswick",9-Oct,..
"Saint John, New Brunswick",9-Nov,..
"Saint John, New Brunswick",9-Dec,..
"Saint John, New Brunswick",10-Jan,..
"Saint John, New Brunswick",10-Feb,..
"Saint John, New Brunswick",10-Mar,..
"Saint John, New Brunswick",10-Apr,..
"Saint John, New Brunswick",10-May,..
"Saint John, New Brunswick",10-Jun,..
"Saint John, New Brunswick",10-Jul,..
"Saint John, New Brunswick",10-Aug,..
"Saint John, New Brunswick",10-Sep,..
"Saint John, New Brunswick",10-Oct,..
"Saint John, New Brunswick",10-Nov,..
"Saint John, New Brunswick",10-Dec,..
"Saint John, New Brunswick",11-Jan,..
"Saint John, New Brunswick",11-Feb,..
"Saint John, New Brunswick",11-Mar,..
"Saint John, New Brunswick",11-Apr,..
"Saint John, New Brunswick",11-May,..
"Saint John, New Brunswick",11-Jun,..
"Saint John, New Brunswick",11-Jul,..
"Saint John, New Brunswick",11-Aug,..
"Saint John, New Brunswick",11-Sep,..
"Saint John, New Brunswick",11-Oct,..
"Saint John, New Brunswick",11-Nov,..
"Saint John, New Brunswick",11-Dec,..
"Saint John, New Brunswick",12-Jan,..
"Saint John, New Brunswick",12-Feb,..
"Saint John, New Brunswick",12-Mar,..
"Saint John, New Brunswick",12-Apr,..
"Saint John, New Brunswick",12-May,..
"Saint John, New Brunswick",12-Jun,..
"Saint John, New Brunswick",12-Jul,..
"Saint John, New Brunswick",12-Aug,..
"Saint John, New Brunswick",12-Sep,..
"Saint John, New Brunswick",12-Oct,..
"Saint John, New Brunswick",12-Nov,..
"Saint John, New Brunswick",12-Dec,..
"Saint John, New Brunswick",13-Jan,136.9
"Saint John, New Brunswick",13-Feb,145.1
"Saint John, New Brunswick",13-Mar,139.3
"Saint John, New Brunswick",13-Apr,131.6
"Saint John, New Brunswick",13-May,126.2
"Saint John, New Brunswick",13-Jun,127.3
"Saint John, New Brunswick",13-Jul,131.4
"Saint John, New Brunswick",13-Aug,132.4
"Saint John, New Brunswick",13-Sep,138.5
"Saint John, New Brunswick",13-Oct,135.3
"Saint John, New Brunswick",13-Nov,137
"Saint John, New Brunswick",13-Dec,141.9
"Saint John, New Brunswick",14-Jan,143.4
"Saint John, New Brunswick",14-Feb,150.7
"Saint John, New Brunswick",14-Mar,149.3
"Saint John, New Brunswick",14-Apr,138.9
"Saint John, New Brunswick",14-May,137
"Saint John, New Brunswick",14-Jun,135.7
"Saint John, New Brunswick",14-Jul,135.1
"Saint John, New Brunswick",14-Aug,133.8
"Saint John, New Brunswick",14-Sep,133.4
"Saint John, New Brunswick",14-Oct,132
"Saint John, New Brunswick",14-Nov,130.4
"Saint John, New Brunswick",14-Dec,123.8
"Saint John, New Brunswick",15-Jan,112
"Saint John, New Brunswick",15-Feb,117.2
"Saint John, New Brunswick",15-Mar,122.4
"Saint John, New Brunswick",15-Apr,111.3
"Saint John, New Brunswick",15-May,114.5
"Saint John, New Brunswick",15-Jun,114.4
"Saint John, New Brunswick",15-Jul,112
"Saint John, New Brunswick",15-Aug,105.8
"Saint John, New Brunswick",15-Sep,105.9
"Saint John, New Brunswick",15-Oct,109.6
"Saint John, New Brunswick",15-Nov,111.4
"Saint John, New Brunswick",15-Dec,108
"Saint John, New Brunswick",16-Jan,99.3
"Saint John, New Brunswick",16-Feb,96.4
"Saint John, New Brunswick",16-Mar,96
"Saint John, New Brunswick",16-Apr,91.8
"Saint John, New Brunswick",16-May,96.1
"Saint John, New Brunswick",16-Jun,101.8
"Saint John, New Brunswick",16-Jul,101.1
"Saint John, New Brunswick",16-Aug,97.1
"Saint John, New Brunswick",16-Sep,103.3
"Saint John, New Brunswick",16-Oct,112.2
"Saint John, New Brunswick",16-Nov,110.2
"Saint John, New Brunswick",16-Dec,111.7
"Saint John, New Brunswick",17-Jan,118.3
"Saint John, New Brunswick",17-Feb,116.1
"Saint John, New Brunswick",17-Mar,112.3
"Saint John, New Brunswick",17-Apr,110.1
"Saint John, New Brunswick",17-May,105.4
"Saint John, New Brunswick",17-Jun,103.6
"Saint John, New Brunswick",17-Jul,100.2
"Saint John, New Brunswick",17-Aug,106.7
"Saint John, New Brunswick",17-Sep,112.7
"Saint John, New Brunswick",17-Oct,114.5
"Saint John, New Brunswick",17-Nov,120.7
"Saint John, New Brunswick",17-Dec,124.6
"Saint John, New Brunswick",18-Jan,128.1
"Saint John, New Brunswick",18-Feb,126.3
"Saint John, New Brunswick",18-Mar,124.6
"Saint John, New Brunswick",18-Apr,124.3
"Saint John, New Brunswick",18-May,129.6
"Saint John, New Brunswick",18-Jun,129.8
"Saint John, New Brunswick",18-Jul,130.1
"Saint John, New Brunswick",18-Aug,129
"Saint John, New Brunswick",18-Sep,133.3
"Saint John, New Brunswick",18-Oct,138.2
"Saint John, New Brunswick",18-Nov,133.5
"Saint John, New Brunswick",18-Dec,124.3
"Saint John, New Brunswick",19-Jan,125.1
"Saint John, New Brunswick",19-Feb,127.7
"Saint John, New Brunswick",19-Mar,129.4
"Saint John, New Brunswick",19-Apr,134.4
"Saint John, New Brunswick",19-May,135.3
"Saint John, New Brunswick",19-Jun,126.1
"Saint John, New Brunswick",19-Jul,127.4
"Saint John, New Brunswick",19-Aug,125.1
"Saint John, New Brunswick",19-Sep,127.8
"Saint John, New Brunswick",19-Oct,131.2
"Saint John, New Brunswick",19-Nov,132.5
"Saint John, New Brunswick",19-Dec,134.9
"Saint John, New Brunswick",20-Jan,133.8
"Saint John, New Brunswick",20-Feb,121.8
"Saint John, New Brunswick",20-Mar,108.9
"Saint John, New Brunswick",20-Apr,89.7
"Saint John, New Brunswick",20-May,82.4
"Saint John, New Brunswick",20-Jun,92.6
"Saint John, New Brunswick",20-Jul,98.7
"Saint John, New Brunswick",20-Aug,97.9
"Saint John, New Brunswick",20-Sep,95.1
"Saint John, New Brunswick",20-Oct,97.4
"Saint John, New Brunswick",20-Nov,99
"Saint John, New Brunswick",20-Dec,106.5
"Saint John, New Brunswick",21-Jan,111
"Saint John, New Brunswick",21-Feb,116.8
"Saint John, New Brunswick",21-Mar,123
"Saint John, New Brunswick",21-Apr,123
"Saint John, New Brunswick",21-May,127
"Saint John, New Brunswick",21-Jun,130.6
"Saint John, New Brunswick",21-Jul,133.8
"Saint John, New Brunswick",21-Aug,132.7
"Saint John, New Brunswick",21-Sep,136.1
"Saint John, New Brunswick",21-Oct,148.6
"Saint John, New Brunswick",21-Nov,150.8
"Saint John, New Brunswick",21-Dec,144.4
"Saint John, New Brunswick",22-Jan,155.3
"Saint John, New Brunswick",22-Feb,168.4
"Saint John, New Brunswick",22-Mar,190.5
"Saint John, New Brunswick",22-Apr,212.9
"Saint John, New Brunswick",22-May,241
"Saint John, New Brunswick",22-Jun,224.1
"Saint John, New Brunswick",22-Jul,209.2
"Saint John, New Brunswick",22-Aug,194
"Saint John, New Brunswick",22-Sep,200
"Saint John, New Brunswick",22-Oct,232.3
"Saint John, New Brunswick",22-Nov,267.5
"Saint John, New Brunswick",22-Dec,243.9
"Saint John, New Brunswick",23-Jan,211.1
"Saint John, New Brunswick",23-Feb,209.3
"Saint John, New Brunswick",23-Mar,186.3
"Saint John, New Brunswick",23-Apr,171.3
"Saint John, New Brunswick",23-May,154.9
"Saint John, New Brunswick",23-Jun,155.3
"Saint John, New Brunswick",23-Jul,171.2
"Saint John, New Brunswick",23-Aug,193.8
"Saint John, New Brunswick",23-Sep,206.2
"Saint John, New Brunswick",23-Oct,207
"Saint John, New Brunswick",23-Nov,203.4
"Saint John, New Brunswick",23-Dec,196.3
,,
"Québec, Quebec",Jan-90,51.9
"Québec, Quebec",Feb-90,52.1
"Québec, Quebec",Mar-90,51.8
"Québec, Quebec",Apr-90,51.8
"Québec, Quebec",May-90,51.8
"Québec, Quebec",Jun-90,52.1
"Québec, Quebec",Jul-90,52.1
"Québec, Quebec",Aug-90,52.1
"Québec, Quebec",Sep-90,53.4
"Québec, Quebec",Oct-90,58
"Québec, Quebec",Nov-90,58.9
"Québec, Quebec",Dec-90,61.5
"Québec, Quebec",Jan-91,63.8
"Québec, Quebec",Feb-91,63
"Québec, Quebec",Mar-91,60.5
"Québec, Quebec",Apr-91,58.3
"Québec, Quebec",May-91,58.7
"Québec, Quebec",Jun-91,59.8
"Québec, Quebec",Jul-91,59.8
"Québec, Quebec",Aug-91,60
"Québec, Quebec",Sep-91,60.9
"Québec, Quebec",Oct-91,60.8
"Québec, Quebec",Nov-91,58.6
"Québec, Quebec",Dec-91,58.5
"Québec, Quebec",Jan-92,60.7
"Québec, Quebec",Feb-92,60.7
"Québec, Quebec",Mar-92,60.2
"Québec, Quebec",Apr-92,59.6
"Québec, Quebec",May-92,59.6
"Québec, Quebec",Jun-92,59.1
"Québec, Quebec",Jul-92,59.1
"Québec, Quebec",Aug-92,59.3
"Québec, Quebec",Sep-92,59.3
"Québec, Quebec",Oct-92,59.1
"Québec, Quebec",Nov-92,59.4
"Québec, Quebec",Dec-92,56.9
"Québec, Quebec",Jan-93,56.7
"Québec, Quebec",Feb-93,56.7
"Québec, Quebec",Mar-93,56.2
"Québec, Quebec",Apr-93,56.2
"Québec, Quebec",May-93,56.2
"Québec, Quebec",Jun-93,56.2
"Québec, Quebec",Jul-93,56.2
"Québec, Quebec",Aug-93,55.9
"Québec, Quebec",Sep-93,55.9
"Québec, Quebec",Oct-93,55.9
"Québec, Quebec",Nov-93,55.4
"Québec, Quebec",Dec-93,55.4
"Québec, Quebec",Jan-94,55.4
"Québec, Quebec",Feb-94,55.4
"Québec, Quebec",Mar-94,55.4
"Québec, Quebec",Apr-94,55.4
"Québec, Quebec",May-94,55.4
"Québec, Quebec",Jun-94,55.3
"Québec, Quebec",Jul-94,55.4
"Québec, Quebec",Aug-94,55.3
"Québec, Quebec",Sep-94,55.1
"Québec, Quebec",Oct-94,55.2
"Québec, Quebec",Nov-94,55
"Québec, Quebec",Dec-94,55.2
"Québec, Quebec",Jan-95,55.6
"Québec, Quebec",Feb-95,55.6
"Québec, Quebec",Mar-95,55.6
"Québec, Quebec",Apr-95,55.7
"Québec, Quebec",May-95,55.5
"Québec, Quebec",Jun-95,55.5
"Québec, Quebec",Jul-95,54.8
"Québec, Quebec",Aug-95,54.8
"Québec, Quebec",Sep-95,54.8
"Québec, Quebec",Oct-95,54.8
"Québec, Quebec",Nov-95,54.8
"Québec, Quebec",Dec-95,55.1
"Québec, Quebec",Jan-96,55.1
"Québec, Quebec",Feb-96,55.4
"Québec, Quebec",Mar-96,55.4
"Québec, Quebec",Apr-96,55.9
"Québec, Quebec",May-96,56.2
"Québec, Quebec",Jun-96,55
"Québec, Quebec",Jul-96,55
"Québec, Quebec",Aug-96,55
"Québec, Quebec",Sep-96,55.8
"Québec, Quebec",Oct-96,58.1
"Québec, Quebec",Nov-96,60.2
"Québec, Quebec",Dec-96,59.4
"Québec, Quebec",Jan-97,59.1
"Québec, Quebec",Feb-97,59
"Québec, Quebec",Mar-97,58.1
"Québec, Quebec",Apr-97,58.3
"Québec, Quebec",May-97,57.4
"Québec, Quebec",Jun-97,59
"Québec, Quebec",Jul-97,58
"Québec, Quebec",Aug-97,58.1
"Québec, Quebec",Sep-97,58
"Québec, Quebec",Oct-97,58
"Québec, Quebec",Nov-97,58
"Québec, Quebec",Dec-97,57.8
"Québec, Quebec",Jan-98,58.2
"Québec, Quebec",Feb-98,57.9
"Québec, Quebec",Mar-98,57.9
"Québec, Quebec",Apr-98,57.4
"Québec, Quebec",May-98,57.5
"Québec, Quebec",Jun-98,56.2
"Québec, Quebec",Jul-98,55.9
"Québec, Quebec",Aug-98,55.8
"Québec, Quebec",Sep-98,55.8
"Québec, Quebec",Oct-98,57
"Québec, Quebec",Nov-98,56.8
"Québec, Quebec",Dec-98,56.8
"Québec, Quebec",Jan-99,56.5
"Québec, Quebec",Feb-99,56.5
"Québec, Quebec",Mar-99,56
"Québec, Quebec",Apr-99,56.4
"Québec, Quebec",May-99,56.4
"Québec, Quebec",Jun-99,56.4
"Québec, Quebec",Jul-99,56.7
"Québec, Quebec",Aug-99,58
"Québec, Quebec",Sep-99,58.1
"Québec, Quebec",Oct-99,61.7
"Québec, Quebec",Nov-99,61.7
"Québec, Quebec",Dec-99,63.4
"Québec, Quebec",Jan-00,64.9
"Québec, Quebec",Feb-00,80.7
"Québec, Quebec",Mar-00,76.7
"Québec, Quebec",Apr-00,71.5
"Québec, Quebec",May-00,70.5
"Québec, Quebec",Jun-00,71.3
"Québec, Quebec",Jul-00,71.9
"Québec, Quebec",Aug-00,72
"Québec, Quebec",Sep-00,78.7
"Québec, Quebec",Oct-00,81.4
"Québec, Quebec",Nov-00,81.9
"Québec, Quebec",Dec-00,84.8
"Québec, Quebec",1-Jan,81.9
"Québec, Quebec",1-Feb,79.6
"Québec, Quebec",1-Mar,77.8
"Québec, Quebec",1-Apr,75.9
"Québec, Quebec",1-May,75.4
"Québec, Quebec",1-Jun,74.2
"Québec, Quebec",1-Jul,73.2
"Québec, Quebec",1-Aug,72.4
"Québec, Quebec",1-Sep,71.9
"Québec, Quebec",1-Oct,71.7
"Québec, Quebec",1-Nov,68.5
"Québec, Quebec",1-Dec,67
"Québec, Quebec",2-Jan,63.9
"Québec, Quebec",2-Feb,62.7
"Québec, Quebec",2-Mar,64.4
"Québec, Quebec",2-Apr,66.7
"Québec, Quebec",2-May,66.4
"Québec, Quebec",2-Jun,65.9
"Québec, Quebec",2-Jul,65.9
"Québec, Quebec",2-Aug,66.4
"Québec, Quebec",2-Sep,70.7
"Québec, Quebec",2-Oct,72.9
"Québec, Quebec",2-Nov,71.4
"Québec, Quebec",2-Dec,72.4
"Québec, Quebec",3-Jan,77.9
"Québec, Quebec",3-Feb,86.4
"Québec, Quebec",3-Mar,92.4
"Québec, Quebec",3-Apr,76.4
"Québec, Quebec",3-May,68.4
"Québec, Quebec",3-Jun,66.9
"Québec, Quebec",3-Jul,66.9
"Québec, Quebec",3-Aug,69.9
"Québec, Quebec",3-Sep,68.2
"Québec, Quebec",3-Oct,67.7
"Québec, Quebec",3-Nov,68.9
"Québec, Quebec",3-Dec,69.7
"Québec, Quebec",4-Jan,74.7
"Québec, Quebec",4-Feb,80.3
"Québec, Quebec",4-Mar,78.7
"Québec, Quebec",4-Apr,73.8
"Québec, Quebec",4-May,78.2
"Québec, Quebec",4-Jun,78.9
"Québec, Quebec",4-Jul,78.9
"Québec, Quebec",4-Aug,81
"Québec, Quebec",4-Sep,83.9
"Québec, Quebec",4-Oct,92.7
"Québec, Quebec",4-Nov,88.9
"Québec, Quebec",4-Dec,85.7
"Québec, Quebec",5-Jan,86.9
"Québec, Quebec",5-Feb,89.7
"Québec, Quebec",5-Mar,93.4
"Québec, Quebec",5-Apr,93.3
"Québec, Quebec",5-May,93
"Québec, Quebec",5-Jun,96.9
"Québec, Quebec",5-Jul,99.7
"Québec, Quebec",5-Aug,102
"Québec, Quebec",5-Sep,107.5
"Québec, Quebec",5-Oct,110.7
"Québec, Quebec",5-Nov,105.2
"Québec, Quebec",5-Dec,99.6
"Québec, Quebec",6-Jan,104
"Québec, Quebec",6-Feb,97.8
"Québec, Quebec",6-Mar,99.5
"Québec, Quebec",6-Apr,106.5
"Québec, Quebec",6-May,109.3
"Québec, Quebec",6-Jun,107.8
"Québec, Quebec",6-Jul,106.8
"Québec, Quebec",6-Aug,111.8
"Québec, Quebec",6-Sep,103.3
"Québec, Quebec",6-Oct,95
"Québec, Quebec",6-Nov,95
"Québec, Quebec",6-Dec,98
"Québec, Quebec",7-Jan,98
"Québec, Quebec",7-Feb,99
"Québec, Quebec",7-Mar,102.8
"Québec, Quebec",7-Apr,104.8
"Québec, Quebec",7-May,101.3
"Québec, Quebec",7-Jun,100.8
"Québec, Quebec",7-Jul,103
"Québec, Quebec",7-Aug,104
"Québec, Quebec",7-Sep,104
"Québec, Quebec",7-Oct,105.5
"Québec, Quebec",7-Nov,111
"Québec, Quebec",7-Dec,118.5
"Québec, Quebec",8-Jan,121.3
"Québec, Quebec",8-Feb,117.3
"Québec, Quebec",8-Mar,130.5
"Québec, Quebec",8-Apr,138.5
"Québec, Quebec",8-May,148
"Québec, Quebec",8-Jun,155
"Québec, Quebec",8-Jul,157.5
"Québec, Quebec",8-Aug,140.8
"Québec, Quebec",8-Sep,135.2
"Québec, Quebec",8-Oct,127.5
"Québec, Quebec",8-Nov,112.2
"Québec, Quebec",8-Dec,101.9
"Québec, Quebec",9-Jan,98.3
"Québec, Quebec",9-Feb,96.2
"Québec, Quebec",9-Mar,91.2
"Québec, Quebec",9-Apr,94.9
"Québec, Quebec",9-May,89.2
"Québec, Quebec",9-Jun,96.3
"Québec, Quebec",9-Jul,96.9
"Québec, Quebec",9-Aug,100.2
"Québec, Quebec",9-Sep,97.2
"Québec, Quebec",9-Oct,95.8
"Québec, Quebec",9-Nov,101.8
"Québec, Quebec",9-Dec,100.9
"Québec, Quebec",10-Jan,106.9
"Québec, Quebec",10-Feb,103.9
"Québec, Quebec",10-Mar,104.4
"Québec, Quebec",10-Apr,105.8
"Québec, Quebec",10-May,106.4
"Québec, Quebec",10-Jun,102.9
"Québec, Quebec",10-Jul,103.2
"Québec, Quebec",10-Aug,104.9
"Québec, Quebec",10-Sep,104.7
"Québec, Quebec",10-Oct,108.1
"Québec, Quebec",10-Nov,112.2
"Québec, Quebec",10-Dec,115
"Québec, Quebec",11-Jan,120.1
"Québec, Quebec",11-Feb,125.7
"Québec, Quebec",11-Mar,130.9
"Québec, Quebec",11-Apr,134.4
"Québec, Quebec",11-May,130.4
"Québec, Quebec",11-Jun,128.9
"Québec, Quebec",11-Jul,127.9
"Québec, Quebec",11-Aug,127.1
"Québec, Quebec",11-Sep,129.5
"Québec, Quebec",11-Oct,130.5
"Québec, Quebec",11-Nov,137.7
"Québec, Quebec",11-Dec,133.9
"Québec, Quebec",12-Jan,137.1
"Québec, Quebec",12-Feb,138.3
"Québec, Quebec",12-Mar,140.3
"Québec, Quebec",12-Apr,138.9
"Québec, Quebec",12-May,135.7
"Québec, Quebec",12-Jun,128.2
"Québec, Quebec",12-Jul,128.9
"Québec, Quebec",12-Aug,133.4
"Québec, Quebec",12-Sep,137.9
"Québec, Quebec",12-Oct,138.7
"Québec, Quebec",12-Nov,137.9
"Québec, Quebec",12-Dec,136.8
"Québec, Quebec",13-Jan,139.7
"Québec, Quebec",13-Feb,145.9
"Québec, Quebec",13-Mar,144.2
"Québec, Quebec",13-Apr,138.9
"Québec, Quebec",13-May,133.4
"Québec, Quebec",13-Jun,134.4
"Québec, Quebec",13-Jul,136.2
"Québec, Quebec",13-Aug,136.8
"Québec, Quebec",13-Sep,139
"Québec, Quebec",13-Oct,137.5
"Québec, Quebec",13-Nov,136.9
"Québec, Quebec",13-Dec,143.1
"Québec, Quebec",14-Jan,147.5
"Québec, Quebec",14-Feb,154.9
"Québec, Quebec",14-Mar,151.5
"Québec, Quebec",14-Apr,145.3
"Québec, Quebec",14-May,143.5
"Québec, Quebec",14-Jun,141.5
"Québec, Quebec",14-Jul,137.1
"Québec, Quebec",14-Aug,135.7
"Québec, Quebec",14-Sep,134.1
"Québec, Quebec",14-Oct,129.9
"Québec, Quebec",14-Nov,129.5
"Québec, Quebec",14-Dec,127.6
"Québec, Quebec",15-Jan,120.2
"Québec, Quebec",15-Feb,123.9
"Québec, Quebec",15-Mar,133.2
"Québec, Quebec",15-Apr,120.2
"Québec, Quebec",15-May,122.9
"Québec, Quebec",15-Jun,120.4
"Québec, Quebec",15-Jul,117.4
"Québec, Quebec",15-Aug,111.7
"Québec, Quebec",15-Sep,111.9
"Québec, Quebec",15-Oct,109.2
"Québec, Quebec",15-Nov,113.6
"Québec, Quebec",15-Dec,111.4
"Québec, Quebec",16-Jan,105
"Québec, Quebec",16-Feb,99.6
"Québec, Quebec",16-Mar,101.1
"Québec, Quebec",16-Apr,100.6
"Québec, Quebec",16-May,99.2
"Québec, Quebec",16-Jun,103.7
"Québec, Quebec",16-Jul,101.8
"Québec, Quebec",16-Aug,97.6
"Québec, Quebec",16-Sep,98.6
"Québec, Quebec",16-Oct,104.1
"Québec, Quebec",16-Nov,109.2
"Québec, Quebec",16-Dec,114.9
"Québec, Quebec",17-Jan,117.1
"Québec, Quebec",17-Feb,115.6
"Québec, Quebec",17-Mar,113.2
"Québec, Quebec",17-Apr,112.1
"Québec, Quebec",17-May,111
"Québec, Quebec",17-Jun,107.1
"Québec, Quebec",17-Jul,103.6
"Québec, Quebec",17-Aug,106.1
"Québec, Quebec",17-Sep,110
"Québec, Quebec",17-Oct,111.8
"Québec, Quebec",17-Nov,120.9
"Québec, Quebec",17-Dec,123
"Québec, Quebec",18-Jan,127
"Québec, Quebec",18-Feb,127.2
"Québec, Quebec",18-Mar,127.2
"Québec, Quebec",18-Apr,129.3
"Québec, Quebec",18-May,134.5
"Québec, Quebec",18-Jun,135.3
"Québec, Quebec",18-Jul,132.9
"Québec, Quebec",18-Aug,131.2
"Québec, Quebec",18-Sep,134.1
